"Timestamp","Please indicate your prefered language for this questionnaire:","Which of the following groups do you best identify yourself with?","As an active member of a local citizen's initiative, social project or social organization, please indicate your level of interest in joining a civic crowdfunding platform:","Face-to-face interactions are necessary for collective action.","For most citizens on a civic crowdfunding platform, personnally funding a citizen's initiative is enough to satisfy their desire to engage in this project.","Citizens would like to participate in debates on local public issues that they care about.","It is relatively easy for citizens to find places where local public issues are collectively debated.","I would welcome the possibility for citizens on a crowdfunding platform to express their disagreement about some aspects of the projects they contribute to financially.","Civic crowdfunding represents a direct threat to the funding of public goods and services by the local government.","I regard crowdfunded citizen's initiatives as a sort of ‘Do-It-Yourself government’.","The local government is able to identify the projects that are most wanted by citizens.","Civic crowdfunding platforms could play a role of intermediary between citizen's initiatives and the local government.","General interest issues are addressed more efficiently by crowdfunded citizen's initiatives than by the local government.","General interest issues are addressed more efficiently by crowdfunded citizen's initiatives than by non-profit organizations subsidized by the local government.","Please indicate your level of interest for citizen's initiatives:","Personally funding a citizen's initiative is enough to satisfy my desire to engage in this project.","I would like to participate in debates on local public issues.","It is relatively easy for citizens to find places where local public issues are collectively debated.","I would be more inclined to contribute financially to a project on a civic crowdfunding platform if I had the possibility to express my disagreement about some aspects of the project.","Face-to-face interactions are necessary for collective action.","Civic crowdfunding represents a direct threat to public funding of services.","I regard crowdfunded citizen's initiatives as a sort of ‘Do-It-Yourself government’.","The local government is able to identify the projects that are most wanted by citizens.","Civic crowdfunding platforms could play a role of intermediary between citizen's initiatives and the local government.","General interest issues are addressed more efficiently by crowdfunded citizen's initiatives than by the local government.","General interest issues are addressed more efficiently by crowdfunded citizen's initiatives than by non-profit organizations subsidized by the local government.","I already invest in social projects:","My interest in contributing to the future of my neighborhood has increased in the past several years.","Where do you live ?","What is your gender?","Please indicate your age bracket:","What is the highest degree or level of schooling you have completed?","Tot welke groep identificieert u zich het meeste? ","U bent een actief lid van een lokaal burgerinitiatief, een sociaal project of een sociale organisatie. Kan u uw niveau van interesse aanklikken? ","Een face-to-face is noodzakelijk voor een gegroepeerde actie tussen burgers. ","De meeste van de burgers op een civic crowdfunding platform, die een initiatief financieren, voelen zich genoeg betrokken bij het project. ","Burgers wensen deel te nemen aan debatten over maatschappelijke kwesties. ","Het is relatief makkelijk voor burgers om een plaats te vinden waar maatschappelijke kwesties, kunnen besproken worden. ","Ik zou graag een burger, die op een civic crowdfunding platform is uitnodigen, om zijn ongenoegen over bepaalde projecten, die hij financieel gesteund heeft, te bespreken. ","De civic crowdfunding is een rechtstreekse dreiging voor de financiëring van goederen en diensten door de lokale overheid. ","Ik zie crowdfuning als een soort 'do-it-yourself' regering.","De lokale autoriteiten zijn in staat projecten te identificeren die het waardigste zijn voor de burgers.","Het platform van civic crowdfunding kan een tussenpersoon zijn tussen burgerinitiatieven en lokale overheden.","Vragen van algemeen welzijn worden efficiënter behandeld door crowfunded burgerinitiatieven dan door lokale overheden. ","Vragen van algemeen welzijn worden beter behandeld door crowdfunded burgerinitiatieven dan niet gouvernementele organisaties die gesubsidieerd zijn door de lokale overheden. ","Gelieve jou niveau van interesse aan te duiden voor burgerinitiatieven: ","Een burgerinitiatief  financieel te steunen, is voldoende om mij betrokken bij het project te voelen. ","Ik wens deel te nemen aan debatten rond maatschappelijke kwesties.","Het is relatief makkelijk voor burgers om een plaats te vinden waar maatschappelijke kwesties kunnen besproken worden. ","Ik zou meer bereid zijn om een project financieel te steunen op een civic crowdfunding platform als ik de mogelijkheid heb om het project mee te evalueren.","Face-to-Face interacties zijn noodzakelijk voor een collectieve actie. ","De civic crowdfunding is een rechtstreekse dreiging voor de financiëring van goederen en diensten door de lokale overheid. ","Ik zie crowdfunding als een soort 'Do-it-Yourself regering'. ","De lokale autoriteiten zijn in staat projecten te identificeren die het waardigste zijn voor de burgers.","Het platform van civic crowdfunding kan een tussenpersoon zijn tussen burgerinitiatieven en lokale overheden.","Vragen van algemeen welzijn worden efficiënter behandeld door crowfunded burgerinitiatieven dan door lokale overheden. ","Vragen van algemeen welzijn worden beter behandeld door crowdfunded burgerinitiatieven dan niet gouvernementele organisatie gesubsidieerd door de lokale overheden. ","Ik investeer al in sociale projecten:","Mijn interesse om bij te dragen tot de toekomst van mijn buurt is gestegen afgelopen jaren. ","Waar woon je ?","Je bent :","Geef je leeftijdscategorie aan ","Wat is uw hoogste behaalde diploma? ","A quel groupe vous identifieriez-vous le mieux? ","En tant que membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale, veuillez indiquer le degré d'intérêt que vous portez à l'adhésion à une plateforme de crowdfunding citoyen:","Les interactions en face à face sont nécessaires pour mener une action commune entre citoyens.","Pour la plupart des citoyens sur une plateforme de crowdfunding citoyen, financer personnellement une initiative citoyenne est suffisant pour satisfaire leur désir d'engagement dans ce projet.","Les citoyens souhaiteraient participer à des débats qui concernent les enjeux publics locaux.","Il est relativement aisé pour les citoyens d'identifier les lieux où sont collectivement débattus les enjeux publics locaux.","J'accueillerais volontiers la possibilité pour un citoyen sur une plateforme de crowdfunding citoyen d'exprimer son désaccord sur certains aspects des initiatives citoyennes auxquelles il contribue financièrement.","Le crowdfunding citoyen représente une menace directe pour le financement de biens et services publics par les autorités locales.","Je perçois le crowdfunding citoyen comme une sorte de ""Faisons le gouvernement nous-même"".","Les autorités locales sont capables d'identifier les projets les plus désirés par les citoyens.","Les plateformes de crowdfunding citoyen pourraient jouer un rôle d'intermédaire entre les initiatives citoyennes et les autorités locales. ","Les questions d'intérêt général sont mieux adressées par les initiatives citoyennes financées de manière participative sur les plateformes de crowdfunding citoyen que par les autorités locales.","Les questions d'intérêt général sont mieux adressées par les initiatives citoyennes financées de manière participative sur les plateformes de crowdfunding citoyen que par les organisations sans but lucratif subsidiées par le gouvernement.","Veuillez indiquer votre degré d'intérêt pour les initiatives citoyennes:","Financer personnellement une initiative citoyenne est suffisant pour satisfaire mon désir d'engagement dans ce projet.","J'aimerais participer à des débats qui concernent les enjeux publics locaux.","Il est relativement aisé pour les citoyens d'identifier les lieux où sont collectivement débattus les enjeux publics locaux.","Je serais plus disposé.e à contribuer financièrement à une initiative citoyenne sur une plateforme de crowdfunding citoyen si j'avais la possibilité d'exprimer mon désaccord sur certains aspects de ce projet.","Les interactions en face à face sont nécessaires pour mener une action commune entre citoyens.","Le crowdfunding citoyen représente une menace directe pour le financement de biens et services publics par les autorités locales.","Je perçois le crowdfunding citoyen comme une sorte de ""Faisons le gouvernement nous-même"".","Les autorités locales sont capables d'identifier les projets les plus désirés par les citoyens.","Les plateformes de crowdfunding citoyen pourraient jouer un rôle d'intermédaire entre les initiatives citoyennes et les autorités locales. ","Les enjeux d'intérêt général sont mieux adressés par les initiatives citoyennes financées de manière participative sur les plateformes de crowdfunding citoyen que par les autorités locales.","Les enjeux d'intérêt général sont mieux adressés par les initiatives citoyennes financées de manière participative sur les plateformes de crowdfunding citoyen que par les organisations sans but lucratif subsidiées par le gouvernement.","J'investis déjà dans des projets à caractère social:","Mon intérêt à contribuer au futur de mon quartier a augmenté ces dernières années.","Où habitez-vous ?","Vous êtes :","Veuillez indiquer la tranche d'âge dans laquelle vous vous trouvez :","Quel est votre niveau d'études?"
"2018/05/03 9:21:19 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","Pas d'accord","Pas du tout d'accord","Sans opinion","Sans opinion","D'accord","Pas du tout d'accord","Pas d'accord","Pas d'accord","D'accord","Sans opinion","Sans opinion","0€","Pas d'accord","Bruxelles-Capitale","Une femme","25-34 ans.","Master"
"2018/05/03 9:37:45 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","D'accord","Pas d'accord","Pas d'accord","Pas d'accord","Sans opinion","Pas du tout d'accord","Pas d'accord","Pas d'accord","D'accord","Sans opinion","Pas d'accord","0€","Pas d'accord","Wallonie","Une femme","55-64 ans.","Master"
"2018/05/03 10:00:35 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Sans opinion","Pas d'accord","Sans opinion","D'accord","D'accord","Tout à fait d'accord","D'accord","Pas d'accord","D'accord","D'accord","D'accord","0€","Pas d'accord","Flandre","Un homme","55-64 ans.","Bachelier"
"2018/05/03 10:01:00 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","D'accord","Tout à fait d'accord","Pas d'accord","D'accord","D'accord","Pas d'accord","Pas d'accord","Pas d'accord","D'accord","D'accord","Sans opinion","0€","Tout à fait d'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/03 10:38:03 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","Pas d'accord","D'accord","Pas d'accord","D'accord","Tout à fait d'accord","Pas d'accord","Pas d'accord","Pas d'accord","Tout à fait d'accord","Pas du tout d'accord","Pas du tout d'accord","0€","D'accord","Wallonie","Une femme","25-34 ans.","Master"
"2018/05/03 10:47:54 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale.","Je pourrais être intéressé.e par l'adhésion à une plateforme de crowdfunding citoyen.","D'accord","Pas d'accord","Sans opinion","Sans opinion","D'accord","Pas d'accord","D'accord","Pas du tout d'accord","D'accord","Sans opinion","D'accord","","","","","","","","","","","","","","D'accord","Bruxelles-Capitale","Une femme","18-24 ans.","Bachelier"
"2018/05/03 11:06:05 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Sans opinion","Sans opinion","Pas d'accord","D'accord","D'accord","Pas d'accord","D'accord","Pas d'accord","D'accord","Sans opinion","D'accord","1 - 99€ /an","D'accord","Bruxelles-Capitale","Une femme","25-34 ans.","Diplôme secondaire + des formations qualifiantes"
"2018/05/03 11:17:22 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Pas d'accord","Pas d'accord","Pas d'accord","Sans opinion","Pas d'accord","Pas d'accord","Pas d'accord","Pas d'accord","D'accord","Sans opinion","Sans opinion","1 - 99€ /an","D'accord","Flandre","Une femme","55-64 ans.","Master"
"2018/05/03 11:20:28 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","D'accord","D'accord","D'accord","Sans opinion","D'accord","Pas d'accord","Pas d'accord","Pas d'accord","D'accord","Pas d'accord","Pas d'accord","1 - 99€ /an","Pas d'accord","Wallonie","Un homme","25-34 ans.","Doctorat"
"2018/05/03 12:08:23 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Pas du tout d'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","D'accord","Tout à fait d'accord","Pas du tout d'accord","Pas du tout d'accord","1 - 99€ /an","D'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/03 1:14:26 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","Sans opinion","D'accord","Pas du tout d'accord","Sans opinion","Sans opinion","Pas d'accord","Sans opinion","Pas du tout d'accord","D'accord","D'accord","D'accord","0€","D'accord","Bruxelles-Capitale","Autre/Je préfère le garder pour moi","25-34 ans.","Master"
"2018/05/03 1:19:49 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","D'accord","D'accord","Pas du tout d'accord","D'accord","Tout à fait d'accord","Sans opinion","D'accord","D'accord","D'accord","Pas d'accord","Pas d'accord","0€","Pas d'accord","Wallonie","Un homme","25-34 ans.","Master"
"2018/05/03 2:18:07 PM GMT+2","English","Citizen with no active implication in a local citizen's initiative, social project or social organization.","","","","","","","","","","","","","I could be interested to fund a citizen's initiative.","Agree","Agree","Neither agree nor disagree","Agree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","0€","Strongly agree","Brussels","Male","25-34 years old.","Master’s degree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/03 2:26:37 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale.","Je pourrais être intéressé.e par l'adhésion à une plateforme de crowdfunding citoyen.","Sans opinion","Pas d'accord","D'accord","Pas d'accord","Tout à fait d'accord","Pas d'accord","Pas d'accord","Pas d'accord","Sans opinion","D'accord","Sans opinion","","","","","","","","","","","","","","Pas d'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/03 2:26:53 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale.","Je pourrais être intéressé.e par l'adhésion à une plateforme de crowdfunding citoyen.","D'accord","Pas d'accord","D'accord","Pas du tout d'accord","D'accord","Pas d'accord","D'accord","D'accord","D'accord","Sans opinion","Pas d'accord","","","","","","","","","","","","","","D'accord","Bruxelles-Capitale","Un homme","55-64 ans.","Master"
"2018/05/03 3:03:48 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à financer une initiative citoyenne","D'accord","Tout à fait d'accord","Pas du tout d'accord","D'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","Pas d'accord","Tout à fait d'accord","Tout à fait d'accord","Pas d'accord","500€ + /an","Tout à fait d'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/03 3:39:41 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","D'accord","Sans opinion","Pas d'accord","D'accord","Pas d'accord","Sans opinion","Pas d'accord","Sans opinion","Sans opinion","Pas d'accord","Pas d'accord","0€","Pas d'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/03 4:42:40 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale.","Je pourrais être intéressé.e par l'adhésion à une plateforme de crowdfunding citoyen.","D'accord","D'accord","D'accord","Pas d'accord","D'accord","Pas d'accord","D'accord","Pas d'accord","D'accord","D'accord","Tout à fait d'accord","","","","","","","","","","","","","","Pas d'accord","Flandre","Un homme","55-64 ans.","Master"
"2018/05/03 5:03:38 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","Pas du tout d'accord","D'accord","Pas du tout d'accord","Sans opinion","Sans opinion","Pas d'accord","D'accord","Pas du tout d'accord","D'accord","Sans opinion","D'accord","1 - 99€ /an","D'accord","Bruxelles-Capitale","Un homme","25-34 ans.","Master"
"2018/05/04 10:20:16 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","Pas d'accord","D'accord","Pas d'accord","D'accord","Sans opinion","D'accord","Pas d'accord","Pas d'accord","D'accord","D'accord","Pas d'accord","0€","D'accord","Wallonie","Un homme","25-34 ans.","Master"
"2018/05/04 1:33:06 PM GMT+2","English","Citizen with no active implication in a local citizen's initiative, social project or social organization.","","","","","","","","","","","","","I could be interested to fund a citizen's initiative.","Disagree","Agree","Neither agree nor disagree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Neither agree nor disagree","Agree","1 - 99€ /year","Agree","Brussels","Male","18-24 years old.","Master’s degree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/04 4:44:11 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","Sans opinion","Pas d'accord","Pas d'accord","Sans opinion","Sans opinion","D'accord","Sans opinion","D'accord","Pas d'accord","Pas d'accord","Pas d'accord","0€","Pas d'accord","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/04 10:40:40 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","D'accord","Sans opinion","Pas d'accord","D'accord","Sans opinion","Pas du tout d'accord","Pas du tout d'accord","D'accord","D'accord","Sans opinion","Sans opinion","500€ + /an","Sans opinion","Bruxelles-Capitale","Une femme","45-54 ans.","Master"
"2018/05/05 9:51:51 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Membre actif d'une initiative citoyenne locale, d'un projet social ou d'une organisation sociale.","Je suis prêt.e à rejoindre une plateforme de crowdfunding citoyen.","Tout à fait d'accord","Pas d'accord","D'accord","Pas d'accord","Tout à fait d'accord","Pas du tout d'accord","D'accord","Pas d'accord","Tout à fait d'accord","D'accord","D'accord","","","","","","","","","","","","","","Tout à fait d'accord","Bruxelles-Capitale","Un homme","35-44 ans.","Master"
"2018/05/05 5:55:49 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Sans opinion","D'accord","Pas d'accord","Sans opinion","Sans opinion","Pas d'accord","Pas d'accord","Tout à fait d'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","1 - 99€ /an","Pas d'accord","Bruxelles-Capitale","Un homme","25-34 ans.","Master"
"2018/05/06 9:05:33 AM GMT+2","English","Citizen with no active implication in a local citizen's initiative, social project or social organization.","","","","","","","","","","","","","I am ready to volunteer for a citizen's initiative.","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","0€","Agree","Brussels","Male","45-54 years old.","Master’s degree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/06 11:48:36 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","Pas d'accord","D'accord","Pas d'accord","D'accord","D'accord","Pas d'accord","Pas d'accord","D'accord","D'accord","D'accord","D'accord","0€","Sans opinion","Flandre","Une femme","55-64 ans.","Bachelier"
"2018/05/07 10:57:42 AM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Sans opinion","Tout à fait d'accord","Pas d'accord","Sans opinion","Pas d'accord","Pas du tout d'accord","Pas d'accord","Sans opinion","Tout à fait d'accord","D'accord","Pas d'accord","200 - 499€ /an","Tout à fait d'accord","Bruxelles-Capitale","Une femme","35-44 ans.","Master"
"2018/05/07 6:53:32 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne contribuant de manière occasionnelle en tant que volontaire à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je suis prêt.e à contribuer en tant que volontaire dans une initiative citoyenne","Pas du tout d'accord","D'accord","Pas d'accord","Tout à fait d'accord","D'accord","Pas du tout d'accord","Pas d'accord","D'accord","Sans opinion","Sans opinion","Pas d'accord","1 - 99€ /an","D'accord","Bruxelles-Capitale","Un homme","25-34 ans.","Bachelier"
"2018/05/07 7:04:17 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par le financement d'une initiative citoyenne","Sans opinion","Pas du tout d'accord","Pas du tout d'accord","Sans opinion","D'accord","Sans opinion","Sans opinion","Sans opinion","D'accord","Sans opinion","Sans opinion","0€","Sans opinion","Wallonie","Un homme","25-34 ans.","Master"
"2018/05/07 7:10:48 PM GMT+2","English","Citizen with casual volonteering for a local citizen's initiative, social project or social organization.","","","","","","","","","","","","","I am ready to volunteer for a citizen's initiative.","Neither agree nor disagree","Agree","Disagree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Agree","Strongly agree","Neither agree nor disagree","500€ + /year","Strongly agree","Brussels","Female","25-34 years old.","Master’s degree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/07 7:54:58 PM GMT+2","Français","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Citoyen.ne sans appartenance à une initiative citoyenne locale, un projet social ou une organisation sociale.","","","","","","","","","","","","","Je pourrais être éventuellement intéressé.e par une contribution en tant que volontaire dans une initiative citoyenne","Pas d'accord","Sans opinion","Pas du tout d'accord","D'accord","D'accord","Pas d'accord","Pas d'accord","Pas d'accord","D'accord","Sans opinion","Pas d'accord","0€","Sans opinion","Bruxelles-Capitale","Une femme","25-34 ans.","Double master même ;-)"
"2018/05/07 7:56:55 PM GMT+2","Nederlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Een burger die geen deel uitmaakt van een lokaal burgerinitiatief, een sociaal project of een sociale organisatie.","","","","","","","","","","","","","Ik ben klaar om vrijwilig mee te draaien in een burgerinitiatief","niet akkoord","akkoord","geen mening","geen mening","akkoord","geen mening","akkoord","geen mening","helemaal akkoord","geen mening","geen mening","0€","akkoord","Vlanderen","een man","25-34jaar","Master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/07 7:57:03 PM GMT+2","Nederlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Een burger die geen deel uitmaakt van een lokaal burgerinitiatief, een sociaal project of een sociale organisatie.","","","","","","","","","","","","","Ik ben klaar om vrijwilig mee te draaien in een burgerinitiatief","niet akkoord","akkoord","geen mening","geen mening","akkoord","geen mening","akkoord","geen mening","helemaal akkoord","geen mening","geen mening","0€","akkoord","Vlanderen","een man","25-34jaar","Master","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018/05/08 4:33:07 PM GMT+2","English","Citizen with no active implication in a local citizen's initiative, social project or social organization.","","","","","","","","","","","","","I could be interested to volunteer for a citizen's initiative.","Disagree","Agree","Strongly disagree","Agree","Agree","Disagree","Agree","Strongly agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","0€","Neither agree nor disagree","Brussels","Male","25-34 years old.","Master’s degree.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
